time,x,y,z,force,res
8.636132712,0.24723,-0.000195108,0.344854,0.0503645,0
8.656140444,0.24723,-0.000195108,0.344854,0.0503634,0
8.676118180,0.246923,-0.000100144,0.345202,0.0503402,0
8.696148011,0.247077,-0.000100264,0.344941,0.0503209,0
8.716167598,0.247077,-0.000100264,0.344941,0.0503464,0
8.736117231,0.247077,8.92775e-05,0.345154,0.0503164,0
8.756139251,0.247077,8.92775e-05,0.345154,0.0503031,0
8.776151530,0.247077,-0.000289784,0.344941,0.0503163,0
8.796133859,0.246923,-5.43287e-06,0.345289,0.0503165,0
8.816092357,0.246923,-5.43287e-06,0.345289,0.0503199,0
8.836120001,0.247077,-0.000100243,0.345154,0.0502985,0
8.856117499,0.247077,-0.000100243,0.345154,0.0502883,0
8.876119283,0.247077,0.000183998,0.34496,0.05028,0
8.896150980,0.24723,0.000184087,0.344854,0.0502823,0
8.916134721,0.24723,0.000184087,0.344854,0.0503045,0
8.936118308,0.246846,-5.4294e-06,0.345415,0.0503133,0
8.956162639,0.246846,-5.4294e-06,0.345415,0.0503081,0
8.976112702,0.247307,-5.48565e-06,0.345066,0.050335,0
8.996111066,0.247153,-5.49645e-06,0.344941,0.0503255,0
9.016131242,0.247153,-5.49645e-06,0.344941,0.0503314,0
9.036118533,0.24723,-0.000195131,0.344737,0.0503337,0
9.056116813,0.24723,-0.000195131,0.344737,0.0503212,0
9.076114382,0.246923,-0.000100094,0.345415,0.0503307,0
9.096116256,0.246847,-0.000194818,0.345047,0.0503073,0
9.116156797,0.246847,-0.000194818,0.345047,0.0503436,0
9.136143709,0.247,-0.000100193,0.344999,0.0503529,0
9.156119177,0.247,-0.000100193,0.344999,0.0503236,0
9.176127170,0.247153,-5.49078e-06,0.344825,0.0503296,0
9.196083161,0.247,8.92078e-05,0.345028,0.0502996,0
9.216147821,0.247,8.92078e-05,0.345028,0.0503278,0
9.236154340,0.247307,-0.000195231,0.344757,0.050313,0
9.256118393,0.247307,-0.000195231,0.344757,0.0503312,0
9.276165777,0.247077,-5.45405e-06,0.345222,0.0503312,0
